Name,Address,City,Zip,COUNTY,LONGLAT,USNG,DESCRIPT,PARCELID,FACILITY_TYPE,x,y
GENESIS PREPARATORY SCHOOL,7710 OSTEEN ROAD ,NEW PORT RICHEY ,34653,PASCO,"-82.68108073,28.26932247",17R LM 35111 28183,,,PRIVATE SCHOOL,-9204015.805355703,3282971.820247186
DAYSPRING ACADEMY - MIDDLE SCHOOL CAMPUS,9509 PALM AVE,PORT RICHEY,34668,PASCO,"-82.69916664,28.29545051",17R LM 33377 31103,,1625210010012000000,PRIVATE SCHOOL,-9206029.11932553,3286274.664270967
BISHOP LARKIN CATHOLIC SCHOOL,8400 MONARCH DR,PORT RICHEY,34668,PASCO,"-82.67617775,28.29507563",17R LM 35632 31029,,1625230010018000030,PRIVATE SCHOOL,-9203470.007546516,3286227.2693954203
CALVARY CHRISTIAN HIGH SCHOOL,3016 CHESAPEAKE ST,CLEARWATER,33759,PINELLAS,"-82.71016086,27.96691706",17R LL 31787 94715,,16 29 16 15074 001 0010,PRIVATE SCHOOL,-9207252.990502318,3244803.4273867896
SAINT PETERSBURG CATHOLIC HIGH SCHOOL,6533 9TH AVE N,SAINT PETERSBURG,33710,PINELLAS,"-82.72141898,27.78194926",17R LL 30391 74235,,16 31 17 00000 310 0000,PRIVATE SCHOOL,-9208506.238478515,3221510.290952487
MT MORIAH CHRISTIAN FUNDAMENTAL ACADEMY,3500 18TH AVE S,SAINT PETERSBURG,33711,PINELLAS,"-82.68235345,27.75162067",17R LL 34195 70822,,16 31 27 15409 001 0010,PRIVATE SCHOOL,-9204157.483792275,3217694.7757185274
ACADEMY PREP CENTER OF EDUCATION,2301 22ND AVE S,SAINT PETERSBURG, ,PINELLAS,"-82.66478796,27.74903268",17R LL 35923 70512,,,PRIVATE SCHOOL,-9202202.102769578,3217369.2405482675
CLASSICAL CHRISTIAN SCHOOL FOR THE ARTS INC,4981 N 78TH AVE ,PINELLAS PARK ,33781,PINELLAS,"-82.70130018,27.84382069",17R LL 32469 81063,,,PRIVATE SCHOOL,-9206266.624491211,3229297.3824145775
DIVINE ACADEMY OF LEARNING,3940 18TH AVE S,ST PETERSBURG,33711,PINELLAS,,,,,PRIVATE SCHOOL,-9204660.945266731,3217673.5669262325
ALLENDALE ACADEMY PRIVATE SCHOOL INC,2655 ULMERTON RD,CLEARWATER,33762,PINELLAS,,,,,PRIVATE SCHOOL,-9202760.969718792,3235690.7997902855
WASHBURN ACADEMY,222 S LINCOLN AVE,CLEARWATER,33756,PINELLAS,,,,,PRIVATE SCHOOL,-9215789.362523174,3244292.3600748237
COMMUNITY CHRISTIAN SCHOOL OF FIVE OAKS,7900 22ND AVE N,SAINT PETERSBURG, ,PINELLAS,"-82.74797403,27.79164303",17R LL 27790 75347,,,PRIVATE SCHOOL,-9211462.333585057,3222730.048449758
DEPAUL SCHOOL FOR DYSLEXIA INC,701 ORANGE AVENUE,CLEARWATER,33756,PINELLAS,"-82.80313696,27.95799561",17R LL 22625 93858,,,PRIVATE SCHOOL,-9217603.042796308,3243679.028807496
THE MOVEMENT SCHOOL, ,LARGO,33778,PINELLAS,"-82.79138958,27.87193936",17R LL 23641 84305,,15 30 15 70596 300 0500,PRIVATE SCHOOL,-9216295.330379056,3232837.8452043096
DESTINY ACHIEVEMENT CENTERS,4200 17TH AVE N,ST PETERSBURG,33713,PINELLAS,,,,,PRIVATE SCHOOL,-9205014.245144788,3222232.0347655863
GALEN SCHOOL OF NURSING - TAMPA BAY,11101 N ROOSEVELT BLVD SUITE 100 ,SAINT PETERSBURG,33716,PINELLAS,"-82.65068071,27.87482146",17R LL 37501 84430,,,PRIVATE SCHOOL,-9200631.69024647,3233200.7865660544
FRENCH AMERICAN SCHOOL OF TAMPA BAY,2100 62ND AVENUE NORTH,ST. PETERSBURG,33702,PINELLAS,"-82.66201113,27.82794062",17R LL 36315 79251,,,PRIVATE SCHOOL,-9201892.98672984,3227298.3056534105
SAINT CECELIA INTERPAROCHIAL SCHOOL,400 S HILLCREST AVE,CLEARWATER,33756,PINELLAS,"-82.78077846,27.96159755",17R LL 24831 94224,,15 29 15 00000 140 0200,PRIVATE SCHOOL,-9215114.10559625,3244132.981773969
BUTTERFLY VILLAGE KIDS COLLEGE,4642 NEPTUNE DR SE,ST PETERSBURG,33705,PINELLAS,,,,,PRIVATE SCHOOL,-9198681.019362982,3214489.2461466957
ESTER'S SCHOOL INC- PINELLAS,4400 70TH AVE,PINELLAS PARK, ,PINELLAS,"-82.69479228,27.83525257",17R LL 33097 80105,,,PRIVATE SCHOOL,-9205542.16808523,3228218.740517869
PINELLAS ASSOCIATION FOR RETARDED CHILDREN,3190 TYRONE BLVD,ST PETERSBURG,33710,PINELLAS,,,,,PRIVATE SCHOOL,-9210601.36766488,3223766.871475809
IVA CHRISTIAN SCHOOL,1430 BELLEAIR RD,CLEARWATER,33756,PINELLAS,,,,,PRIVATE SCHOOL,-9214776.876684783,3241401.5944211953
MOUNT ZION CHRISTIAN ACADEMY,955 20TH ST S,ST PETERSBURG,33712,PINELLAS,,,,,PRIVATE SCHOOL,-9201735.548096783,3218723.9907961874
STETSON COLLEGE OF LAW,1401 61ST ST S,GULFPORT,33707,PINELLAS,,,,,PRIVATE SCHOOL,-9208252.124426525,3218322.2229559226
NATIONAL AVIATION ACADEMY,6225 ULMERTON ROAD ,CLEARWATER ,33760,PINELLAS,"-82.72134167,27.89485753",17R LL 30574 86746,,,PRIVATE SCHOOL,-9208497.632949831,3235724.185737747
ABUNDANT LIFE PRIVATE SCHOOL,12328 104TH AVE N ,LARGO ,33778,PINELLAS,"-82.80950589,27.86756081",17R LL 21850 83846,,,PRIVATE SCHOOL,-9218312.028547417,3232286.4760095766
SUPERIOR COLLEGIATE,2045 PALMETTO ST,CLEARWATER,33765,PINELLAS,,,,,PRIVATE SCHOOL,-9212021.024828726,3245757.5870615053
SAILFUTURE,2900 68TH AVE S,ST PETERSBURG,33712,PINELLAS,,,,,PRIVATE SCHOOL,-9203012.093932899,3211849.251891635
WESTLAKE CHRISTIAN SCHOOL,1551 BELCHER RD,PALM HARBOR,34683,PINELLAS,"-82.74893966,28.08186591",17R LM 28155 07505,,,PRIVATE SCHOOL,-9211569.82659481,3259299.13374798
ALEGRIA MONTESSORI SCHOOL INC,5995 9TH STREET SOUTH,ST. PETERSBURG,33705,PINELLAS,"-82.64684778,27.71432634",17R LL 37639 66642,,,PRIVATE SCHOOL,-9200205.010370677,3213004.3858152395
INDIAN ROCKS CHRISTIAN SCHOOL,12685 ULMERTON RD ,LARGO ,33774,PINELLAS,"-82.81419098,27.88322025",17R LL 21415 85588,,,PRIVATE SCHOOL,-9218833.570800353,3234258.496411009
GULF COAST CLASSICAL,3166 MCMULLEN BOOTH RD,CLEARWATER,33761,PINELLAS,,,,,PRIVATE SCHOOL,-9207213.327517726,3253463.047912768
CLEARWATHER CENTRAL CATHOLIC HIGH SCHOOL,2750 HAINES BAYSHORE RD ,CLEARWATER,33760,PINELLAS,"-82.72396280,27.92924396",17R LL 30370 90559,,,PRIVATE SCHOOL,-9208789.415302733,3240055.996559758
COVENANT ACADEMY,5495 PARK BOULEVARD,PINELLAS PARK,33781,PINELLAS,"-82.70832114,27.83960808",17R LL 31771 80606,,,PRIVATE SCHOOL,-9207048.193760525,3228767.0456544915
SOLID ROCK COMMUNITY SCHOOL,1350 EAST LAKE RD N,TARPON SPRINGS,34688,PINELLAS,,,,,PRIVATE SCHOOL,-9206108.044568237,3270044.271212994
DEPAUL SCHOOL FOR DYSLEXIA INC,2747 SUNSET POINT RD,CLEARWATER,33759,PINELLAS,,,,,PRIVATE SCHOOL,-9208832.718056817,3247743.362046685
LIFT ACADEMY,13400 PARK BOULEVARD,SEMINOLE,33776,PINELLAS,"-82.82459150,27.84295702",17R LL 20324 81142,,,PRIVATE SCHOOL,-9219991.351122515,3229188.6513231047
ADMIRAL FARRAGUT ACADEMY,501 N PARK ST ,SAINT PETERSBURG ,33710,PINELLAS,"-82.74498255,27.77847365",17R LL 28064 73883,,,PRIVATE SCHOOL,-9211129.322965574,3221072.984466146
NORTHBAY CHRISTIAN ACADEMY,2525 MCMULLAN BOOTH RD,CLEARWATER,33761,PINELLAS,,,,,PRIVATE SCHOOL,-9206997.800990276,3250922.6529350355
SAINT PAULS SCHOOL,1600 ST PAULS DR ,CLEARWATER,33764,PINELLAS,"-82.75735549,27.93245440",17R LL 27089 90962,,,PRIVATE SCHOOL,-9212506.673019337,3240460.5009545176
ST. JOHN VIANNEY CATHOLIC SCHOOL,500 84TH AVENUE,ST. PETE BEACH,33706,PINELLAS,"-82.75480084,27.74818320",17R LL 27048 70541,,,PRIVATE SCHOOL,-9212222.290037073,3217262.3885573633
PINELLAS COUNTY JEWISH DAY SCHOOL,1775 S HIGHLAND AVE,CLEARWATER, ,PINELLAS,"-82.77464938,27.93261321",17R LL 25387 91004,,,PRIVATE SCHOOL,-9214431.819462402,3240480.5106829302
KESWICK CHRISTIAN SCHOOL,10101 54TH AVENUE NORTH,ST. PETERSBURG,33708,PINELLAS,"-82.77922559,27.82221744",17R LL 24759 78778,,,PRIVATE SCHOOL,-9214941.241055373,3226577.9097856167
HOLY FAMILY ACADEMY,35246 US HWY 19 N #3,PALM HARBOR,34684,PINELLAS,,,,,PRIVATE SCHOOL,-9210707.193400841,3260649.959739902
SCHILLER INTERNATIONAL SCHOOL,453 EDGEWATER DRIVE,DUNEDIN ,34698,PINELLAS,"-82.79128334,28.00622897",17R LL 23870 99185,,,PRIVATE SCHOOL,-9216283.502974126,3249759.1433173567
IGNITE ACADEMY,1555 WINDMILL POINTE RD,PALM HARBOR,34685,PINELLAS,,,,,PRIVATE SCHOOL,-9205570.963384254,3261559.1533192783
CANTERBURY SCHOOL OF FLORIDA INC,990 NE 62ND AVE ,SAINT PETERSBURG ,33703,PINELLAS,"-82.62098663,27.82562097",17R LL 40352 78940,,,PRIVATE SCHOOL,-9197326.160206808,3227006.3194423015
SHORECREST PREPARATORY SCHOOL,5101 FIRST STREET NE,ST. PETERSBURG,33703,PINELLAS,"-82.63162752,27.81934217",17R LL 39295 78258,,,PRIVATE SCHOOL,-9198510.69846215,3226216.004746331
NORTHSIDE CHRISTIAN SCHOOL,7777 N 62ND AVE,PINELLAS PARK,33781,PINELLAS,"-82.74497125,27.83056240",17R LL 28147 79655,,,PRIVATE SCHOOL,-9211128.065713067,3227628.3308326807
FLORIDA AUTISM CENTER CLEARWATER,29228 US HWY 19 N,CLEARWATER,33761,PINELLAS,,,,,PRIVATE SCHOOL,-9210455.27580768,3253764.9610533346
COMMUNITY LEARNING CENTER ACADEMY,14111 N FT HARRISON AVE,CLEARWATER,33455,PINELLAS,,,,,PRIVATE SCHOOL,-9216899.019967712,3246500.0780659113
INTERPLAY LEARNING ACADEMY,475 EAST LAKE RD N,TARPON SPRINGS,34688,PINELLAS,"-82.69496257,28.15497132",17R LM 33572 15531,,,PRIVATE SCHOOL,-9205561.124457093,3268526.2139555635
ALL SAINTS ACADEMY,5001 SR 540 W ,WINTER HAVEN ,33880,POLK,"-81.80079315,28.01169074",17R ML 21271 98755,,,PRIVATE SCHOOL,-9106022.639587468,3250447.8048039307
ST. JOSEPH ELEMENTARY SCHOOL,210 W LEMON ST,LAKELAND, ,POLK,"-81.95839631,28.04257218",17R MM 05802 02288,,,PRIVATE SCHOOL,-9123566.943148723,3254342.229098845
DORIS A. SANDERS LEARNING CENTER,1201 ENCHANTED DR,LAKELAND,33801,POLK,"-81.90145303,28.05954326",17R MM 11413 04126,,242810000000041010,PRIVATE SCHOOL,-9117228.046488905,3256482.90839617
SANTA FE CATHOLIC HIGH SCHOOL,3110 US HWY 92 E,LAKELAND,33801,POLK,"-81.89913759,28.04876637",17R MM 11632 02930,,,PRIVATE SCHOOL,-9116970.292761115,3255123.5049432702
WINTER HAVEN CHRISTIAN SCHOOL,1700 BUCKEYE LOOP ROAD,WINTER HAVEN,33881,POLK,"-81.69292047,28.03996893",17R MM 31894 01823,,,PRIVATE SCHOOL,-9094014.30814892,3254013.8919594944
LIGHTHOUSE LEARNING CHRISTIAN CENTER,706 MELBOURNE AVENUE,HAINES CITY ,33844,POLK,"-81.62530387,28.11052135",17R MM 38580 09603,,,PRIVATE SCHOOL,-9086487.262766866,3262915.1628035004
GAUSE RIVERSIDE ACADEMY,1002 NE 6TH ST,FORT MEADE,33841,POLK,"-81.78647092,27.75809679",17R ML 22498 70653,,253126000000014020,PRIVATE SCHOOL,-9104428.296527164,3218509.419780111
VANGAURD SCHOOL,2449 N US HWY 27,LAKE WALES,33859,POLK,"-81.61159023,27.93263692",17R ML 39828 89890,,272928000000012020,PRIVATE SCHOOL,-9084960.667699568,3240483.4973752117
LAKELAND CHRISTIAN SCHOOL,1111 FOREST PARK ST ,LAKELAND,33815,POLK,"-81.97289172,28.02468783",17R MM 04362 00318,,,PRIVATE SCHOOL,-9125180.565293346,3252086.716867572
NEW HORIZONS,6980 S STATE ROAD 37,MULBERRY,33860,POLK,"-81.98310185,27.79236672",17R ML 03151 74589,STATE OF FLORIDA TIITF,233111000000042050,PRIVATE SCHOOL,-9126317.151901927,3222821.114572529
FAMILIES OF FAITH CHRISTIAN SCHOOL,533 COUNTY ROAD 207A,EAST PALATKA,32131,PUTNAM,"-81.56707291,29.69659616",17R MN 45141 85301,,,PRIVATE SCHOOL,-9080005.021756573,3464609.42219293
RIVER CHRISTIAN ACADEMY,3111 ST JOHNS AVE,PALATKA,32177,PUTNAM,"-81.66159463,29.64848224",17R MN 35966 80018,,12-10-26-7000-0020-0010,PRIVATE SCHOOL,-9090527.131826943,3458445.0665612733
CENTRAL ACADEMY,1414 BRONSON ST,PALATKA,32177,PUTNAM,"-81.64252243,29.65372306",17R MN 37815 80588,,,PRIVATE SCHOOL,-9088404.024244549,3459116.377779951
STONESOUP SCHOOL,110 DIAMOND LAKE LN,CRESCENT CITY,32112,PUTNAM,"-81.57082482,29.42676088",17R MN 44631 55404,,,PRIVATE SCHOOL,-9080422.682001883,3430076.0764934737
PENTECOSTAL REVIVAL ACADEMY,115 HARRELL LN,PALATKA,32177,PUTNAM,"-81.71839962,29.61950091",17R MN 30448 76839,,,PRIVATE SCHOOL,-9096850.634157248,3454733.399556946
COMMUNITY CHRISTIAN LEARNING CENTER,179 MILLER SQ,INTERLACHEN,32148,PUTNAM,"-81.88564754,29.59923968",17R MN 14238 74706,,,PRIVATE SCHOOL,-9115468.58760935,3452139.159463562
ISLAND PREP,4001 A1A S,ST AUGUSTINE,32080,ST. JOHNS,"-81.27111059,29.82173157",17R MN 73805 99062,,,PRIVATE SCHOOL,-9047058.64726773,3480655.6194241242
WASHINGTON CLASSICAL CHRISTIAN SCHOOL,2121 US HWY 1 S,ST AUGUSTINE,32086,ST. JOHNS,"-81.32611061,29.85947821",17R MP 68503 03259,,,PRIVATE SCHOOL,-9053181.22099242,3485499.8354137987
LIVING WATERS PRESCHOOL,2189 STATE ROAD 13 N,JACKSONVILLE,32259,ST. JOHNS,"-81.65233777,30.07163511",17R MP 37128 26902,,0020200000,PRIVATE SCHOOL,-9089496.66232257,3512761.19661607
ST JOHNS GRAMMER SCHOOL,2353 STATE ROAD 13 N,JACKSONVILLE,32259,ST. JOHNS,"-81.65690307,30.06660500",17R MP 36684 26347,,0013770040,PRIVATE SCHOOL,-9090004.869395409,3512114.1712409286
ST JOSEPH ACADEMY,155 STATE ROAD 207,SAINT AUGUSTINE,32084,ST. JOHNS,"-81.33047289,29.88087151",17R MP 68088 05630,,1286400000,PRIVATE SCHOOL,-9053666.828406295,3488246.159045007
LIGHTHOUSE CHRISTIAN ACADEMY,555 STATE ROAD 16,SAINT AUGUSTINE,32084,ST. JOHNS,"-81.34891930,29.91588882",17R MP 66319 09516,,0892700000,PRIVATE SCHOOL,-9055720.273312116,3492742.7102217292
ACCOTINK ACADEMY BY THE SEA,171 CANAL BLVD,PONTE VEDRA BEACH,32082,ST. JOHNS,"-81.39717184,30.17650381",17R MP 61761 38410,,0658400000,PRIVATE SCHOOL,-9061091.721077273,3526257.998906714
ARK CHRISTIAN ACADEMY,307 ANASTASIA BLVD,SAINT AUGUSTINE,32080,ST. JOHNS,"-81.29877465,29.89115719",17R MP 71152 06762,,2189900140,PRIVATE SCHOOL,-9050138.195971647,3489566.7733379197
MATANZAS ACADEMY,1485 US HWY 1 S,SAINT AUGUSTINE,32084,ST. JOHNS,"-81.32440112,29.87500841",17R MP 68673 04979,,1344400000,PRIVATE SCHOOL,-9052990.921749191,3487493.4359861263
CATHEDRAL PARISH SCHOOL,259 ST GEORGE ST,SAINT AUGUSTINE,32084,ST. JOHNS,"-81.31129683,29.88874615",17R MP 69942 06498,,1991100000,PRIVATE SCHOOL,-9051532.159256259,3489257.199182073
MOULTRIE MONTESSORI SCHOOL,260 STATE ROAD 16,SAINT AUGUSTINE,32084,ST. JOHNS,"-81.33785396,29.91570288",17R MP 67387 09492,,0905000000,PRIVATE SCHOOL,-9054488.485099034,3492718.829592348
TRISTRANDS ACADEMY,704 CHESSWOOD CT,ST JOHNS,32259,ST. JOHNS,"-81.60576158,30.11423904",17R MP 41642 31598,,,PRIVATE SCHOOL,-9084311.825381586,3518242.6744914725
ST PAUL SCHOOL OF EXCELLENCE,85 MARTIN LUTHER KING AVE,SAINT AUGUSTINE,32084,ST. JOHNS,"-81.31491849,29.88692862",17R MP 69592 06297,,2071600000,PRIVATE SCHOOL,-9051935.32055249,3489023.835578141
THE BOLLES SCHOOL,200 ATP TOUR BLVD,PONTE VEDRA BEACH,32082,ST. JOHNS,"-81.38368269,30.19551948",17R MP 63067 40513,,0621300040,PRIVATE SCHOOL,-9059590.1164451,3528706.8886332
SAN JUAN DEL RIO CATHOLIC SCHOOL,1714 STATE ROAD 13 N,JACKSONVILLE,32259,ST. JOHNS,"-81.63643065,30.08520455",17R MP 38669 28397,,0027500000,PRIVATE SCHOOL,-9087725.890393713,3514506.801715444
ST JOHN'S ACADEMY,1533 WILDWOOD DR,SAINT AUGUSTINE,32086,ST. JOHNS,"-81.35706256,29.83063385",17R MP 65503 00071,,1358100030,PRIVATE SCHOOL,-9056626.776259858,3481797.928258008
BEACON OF HOPE CHRISTIAN SCHOOL,1230 KINGS ESTATE RD,SAINT AUGUSTINE,32086,ST. JOHNS,"-81.34967362,29.84630723",17R MP 66222 01806,,0992500000,PRIVATE SCHOOL,-9055804.24337698,3483809.3294624947
PRIMROSE SCHOOL AT ST JOHN'S FOREST,180 GATEWAY CIR,JACKSONVILLE,32259,ST. JOHNS,"-81.50741951,30.06318657",17R MP 51091 25895,,0263410300,PRIVATE SCHOOL,-9073364.43566887,3511674.4757527094
ST GERARD CAMPUS,1405 US HWY 1 S,SAINT AUGUSTINE,32084,ST. JOHNS,"-81.32487744,29.87614908",17R MP 68627 05106,,0970600000,PRIVATE SCHOOL,-9053043.945824923,3487639.876016412
PRIMROSE SCHOOL OF JULINGTON CREEK,480 STATE ROAD 13 N,JACKSONVILLE,32259,ST. JOHNS,"-81.62720988,30.11805099",17R MP 39578 32032,,0042400050,PRIVATE SCHOOL,-9086699.438450765,3518733.2405007356
St Anastasia Elementary School, , , ,ST. LUCIE,"-80.35884286,27.44546108",17R NL 63360 35939,,,PRIVATE SCHOOL,-8945505.468152098,3179237.316230654
LIGHTHOUSE CHRISTIAN ACADEMY,3212 Oleander Ave,FORT PIERCE,34982,ST. LUCIE,"-80.33344401,27.40620789",17R NL 65894 31604,,2427-603-0001-000-5,PRIVATE SCHOOL,-8942678.08105392,3174314.3694972657
BARNABAS CHRISTIAN ACADEMY,1860 SW FOUNTAIN VIEW BLVD,PORT ST. LUCIE\t,34986,ST. LUCIE,"-80.41143204,27.30936133",17R NL 58234 20837,,,PRIVATE SCHOOL,-8951359.668329097,3162175.8114893683
Marine Oceanographic Academy at HBOI,5801 N Old Dixie Hwy,Fort Pierce,34946,ST. LUCIE,"-80.36186697,27.53904550",17R NL 63008 46304,,,PRIVATE SCHOOL,-8945842.110074451,3190981.296616431
ECKERD YOUTH ALTERNATIVES,8500 ORANGE AVE,FORT PIERCE,34945,ST. LUCIE,"-80.41164267,27.44857235",17R NL 58141 36257,,,PRIVATE SCHOOL,-8951383.115400549,3179627.591416137
A LEARNING GARDEN,5527 NORTH DIXIE HWY,FT PIERCE,34956,ST. LUCIE,"-80.35965908,27.53414297",17R NL 63229 45762,,,PRIVATE SCHOOL,-8945596.328805365,3190365.8262607763
Bethany School,3015 Oleander Ave,Fort Pierce,34982,ST. LUCIE,"-80.33348316,27.41164609",17R NL 65886 32206,,,PRIVATE SCHOOL,-8942682.439454505,3174996.297808483
Eckerd Leadership Program,2190 NW Reserve Park Trce,Port St. Lucie,34986,ST. LUCIE,"-80.42465624,27.33826266",17R NL 56911 24033,,,PRIVATE SCHOOL,-8952831.78013878,3165797.136896284
Southeastern Military Academy,602 SW Biltmore St,Port St. Lucie,34983,ST. LUCIE,"-80.37302501,27.31447833",17R NL 62032 21423,,,PRIVATE SCHOOL,-8947084.217512866,3162816.901336756
Faith Baptist School,3607 Oleander Ave, ,34982,ST. LUCIE,"-80.33508762,27.39339819",17R NL 65739 30184,PRIVATE,,PRIVATE SCHOOL,-8942861.046826398,3172708.217061569
John Carroll Catholic High School,3402 Delaware Ave, ,34947,ST. LUCIE,"-80.36081402,27.44475380",17R NL 63166 35859,PRIVATE,,PRIVATE SCHOOL,-8945724.896581424,3179148.5967542375
SANTA ROSA CHRISTIAN SCHOOL,6331 CHESTNUT ST,MILTON,32570,SANTA ROSA,"-87.05841780,30.64192487",16R DU 94402 89920,,,PRIVATE SCHOOL,-9691298.738559429,3586333.0648548948
LIGHTHOUSE CHRISTIAN ACADEMY,13050 HIGHWAY 89,JAY,32565,SANTA ROSA,"-87.16690646,30.91191746",16R DV 84051 19852,,,PRIVATE SCHOOL,-9703375.641501516,3621315.2245371295
Kingdom Seekers Discovery Center,956 Nectar Rd, ,34293,SARASOTA,"-82.41273609,27.03685182",17R LK 59872 91302,,,PRIVATE SCHOOL,-9174143.816055913,3128076.6521872752
AVA MARIA UNIVERSITY PREPARATORY SCHOOL,201 S TUTTLE AVENUE,SARASOTA,34237,SARASOTA,"-82.51328291,27.33456351",17R LL 50296 24400,,,PRIVATE SCHOOL,-9185336.636967003,3165333.5823338684
Active Learning Academy / Pinnacle School,1181 S Sumter Blvd, ,34287,SARASOTA,"-82.21030782,27.06986780",17R LK 79988 94750,,,PRIVATE SCHOOL,-9151609.604904663,3132203.5218275865
The Sunrise School,1773 Southwood St, ,34231,SARASOTA,"-82.53465083,27.26909032",17R LL 48092 17172,,,PRIVATE SCHOOL,-9187715.302933602,3157131.441821882
SONHAVEN PREPARATORY ACADEMY,3805 N LOCKWOOD RIDGE RD,SARASOTA,34234,SARASOTA,"-82.50621135,27.36738707",17R LL 51039 28028,,,PRIVATE SCHOOL,-9184549.434240911,3169447.3696373687
The Study Center Inc,1501 S Tamiami Trl, ,34285,SARASOTA,"-82.42884609,27.07862684",17R LK 58326 95948,,,PRIVATE SCHOOL,-9175937.173786884,3133298.572214758
Precious Jewels Academy,2700 Leon Ave,SARASOTA,34234,SARASOTA,"-82.54055313,27.35999717",17R LL 47632 27250,,,PRIVATE SCHOOL,-9188372.344449306,3168521.084373374
VENICE CHRISTIAN SCHOOL,1200 CENTER RD,VENICE,34293,SARASOTA,"-82.37783778,27.07856578",17R LK 63384 95885,,0439-02-0032,PRIVATE SCHOOL,-9170258.954534192,3133290.9388758414
SARASOTA WALDORF SCHOOL,6124 CRESTWOOD AVE,SARASOTA,34231,SARASOTA,"-82.52877523,27.26283433",17R LL 48666 16472,,0103-13-0021,PRIVATE SCHOOL,-9187061.234053891,3156347.9776247507
HERITAGE CHRISTIAN ACADEMY,75 PINE ST,ENGLEWOOD,34223,SARASOTA,"-82.33594067,26.95908689",17R LK 67399 82604,,0855-05-0005,PRIVATE SCHOOL,-9165594.989758732,3118361.1252395795
CARDINAL MOONEY HIGH SCHOOL,4171 FRUITVILLE RD,SARASOTA,34232,SARASOTA,"-82.48663952,27.33897195",17R LL 52938 24856,,2032-10-0003,PRIVATE SCHOOL,-9182370.708631212,3165886.0223772745
THE ACHIEVEMENT CENTER,1999 LINCOLN DR,SARASOTA,34236,SARASOTA,"-82.53004826,27.32422346",17R LL 48623 23274,,2036-16-0003,PRIVATE SCHOOL,-9187202.94770084,3164037.912733306
BISHOP NEVINS ACADEMY,4380 FRUITVILLE RD,SARASOTA,34232,SARASOTA,"-82.48209000,27.33504796",17R LL 53382 24416,,2033-01-0001,PRIVATE SCHOOL,-9181864.258658247,3165394.2897604895
PREW ACADEMY,5020 FIELDING LN,SARASOTA,34233,SARASOTA,"-82.46099090,27.27995731",17R LL 55399 18288,,0093-12-0004,PRIVATE SCHOOL,-9179515.517172566,3158492.466696854
EPIPHANY CATHEDRAL SCHOOL,316 SARASOTA ST,VENICE,34285,SARASOTA,"-82.44876035,27.10211653",17R LK 56382 98572,,0407-13-0029,PRIVATE SCHOOL,-9178154.01871389,3136235.6625754246
SARASOTA CHRISTIAN SCHOOL,5415 BAHIA VISTA ST,SARASOTA,34232,SARASOTA,"-82.46122912,27.32374655",17R LL 55432 23140,,0048-12-0003,PRIVATE SCHOOL,-9179542.036260545,3163978.155960603
NEW GATE SCHOOL - CLARK,11011 CLARK RD,SARASOTA,34241,SARASOTA,"-82.35307747,27.25092972",17R LL 66046 14952,,0297-00-2000,PRIVATE SCHOOL,-9167502.648765588,3154857.2333481545
INCARNATION SCHOOL,2927 BEE RIDGE RD,SARASOTA,34239,SARASOTA,"-82.51230989,27.30003810",17R LL 50346 20573,,0059-13-0033,PRIVATE SCHOOL,-9185228.320916738,3161007.815596514
GOLDIE FELDMAN ACADEMY,1050 S TUTTLE AVE,SARASOTA,34237,SARASOTA,"-82.51545191,27.32466735",17R LL 50068 23306,,,PRIVATE SCHOOL,-9185578.089332476,3164093.532009418
Aspiring Heights Academy,395 S Oxford Dr, ,34223,SARASOTA,"-82.34001912,26.95434581",17R LK 66988 82083,,,PRIVATE SCHOOL,-9166049.000207033,3117769.0183065636
NEW GATE SCHOOL,5237 ASHTON RD,SARASOTA,34233,SARASOTA,"-82.46570529,27.27736425",17R LL 54929 18007,,0091-16-0002,PRIVATE SCHOOL,-9180040.321299175,3158167.690028037
OUT OF DOOR ACADEMY - LAKEWOOD RANCH,5950 DEER DR,SARASOTA,34240,SARASOTA,"-82.41873559,27.38255582",17R LL 59711 29606,,0187-01-0002,PRIVATE SCHOOL,-9174811.677824946,3171348.8856336065
OUT OF DOOR ACADEMY - SIESTA KEY,444 REID ST,SARASOTA,34242,SARASOTA,"-82.56041213,27.28624520",17R LL 45566 19104,,0079-11-0012,PRIVATE SCHOOL,-9190583.037573492,3159280.047891502
GOSPEL LIGHT BAPTIST ACADEMY,3838 HOWELL BRANCH RD,WINTER PARK,32792,SEMINOLE,"-81.29862079,28.62292958",17R MM 70809 66247,,34213030000400000,PRIVATE SCHOOL,-9050121.06894683,3327740.400293594
THE GENEVA SCHOOL,2025 STATE ROAD 436,WINTER PARK,32792,SEMINOLE,"-81.31071124,28.61227870",17R MM 69624 65070,,,PRIVATE SCHOOL,-9051466.971470352,3326389.7485584924
LAKE MARY PREPARATORY SCHOOL,650 RANTOUL LN,LAKE MARY,32746,SEMINOLE,"-81.32375869,28.77754884",17R MM 68398 83383,,,PRIVATE SCHOOL,-9052919.407082796,3347363.337894844
ANNUNCIATION CATHOLIC ACADEMY,593 JAMESTOWN BLVD,ALTAMONTE SPRINGS,32714,SEMINOLE,"-81.40614390,28.68194475",17R MM 60320 72816,,,PRIVATE SCHOOL,-9062090.48638518,3335226.675339933
