,CITY,COUNTY,LAT,LONG,NAME_OTHER,FACILITY_TYPE,DESCRIPTION,FAC_STATUS,drcm_Longitude,drcm_Latitude,drc_Longitude,drc_Latitude,prisch_Longitude,prisch_Latitude,LONGLAT,pubsch_Longitude,pubsch_Latitude,emf_Longitude,emf_Latitude,eoc_Longitude,eoc_Latitude,ra_Longitude,ra_Latitude,TTL_BEDS,hf_Longitude,hf_Latitude
9243,VERO BEACH,INDIAN RIVER,,,,END-STAGE RENAL DISEASE,,,,,,,,,,,,,,,,,,0.0,-80.40688838,27.67541058
9244,VERO BEACH,INDIAN RIVER,,,,END-STAGE RENAL DISEASE,,,,,,,,,,,,,,,,,,0.0,-80.37959777,27.63036995
9245,SEBASTIAN,INDIAN RIVER,,,,END-STAGE RENAL DISEASE,,,,,,,,,,,,,,,,,,0.0,-80.47088851,27.81921459
9246,SEBASTIAN,INDIAN RIVER,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-80.48851378,27.84877458
9247,VERO BEACH,INDIAN RIVER,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-80.39242400,27.66119200
9248,VERO BEACH,INDIAN RIVER,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-80.39878279,27.65764428
9249,VERO BEACH,INDIAN RIVER,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-80.38054678,27.63388906
9250,VERO BEACH,INDIAN RIVER,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-80.39762298,27.65974891
9251,VERO BEACH,INDIAN RIVER,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-80.39728784,27.66123693
9252,VERO BEACH,INDIAN RIVER,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-80.39872756,27.65975158
9253,VERO BEACH,INDIAN RIVER,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-80.38138731,27.64731013
9254,VERO BEACH,INDIAN RIVER,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-80.40147224,27.65635050
9255,VERO BEACH,INDIAN RIVER,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-80.39021840,27.66085650
9256,VERO BEACH,INDIAN RIVER,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-80.38853813,27.66193598
9257,VERO BEACH,INDIAN RIVER,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-80.37985660,27.64728113
9258,VERO BEACH,INDIAN RIVER,,,,BLOOD BANK,,,,,,,,,,,,,,,,,,0.0,-80.39770015,27.65764492
9259,MARIANNA,JACKSON,,,,END-STAGE RENAL DISEASE,,,,,,,,,,,,,,,,,,0.0,-85.25214471,30.77826786
9260,GRACEVILLE,JACKSON,,,,RURAL HEALTH CLINIC,,,,,,,,,,,,,,,,,,0.0,-85.50680081,30.96314424
9261,SNEADS,JACKSON,,,,RURAL HEALTH CLINIC,,,,,,,,,,,,,,,,,,0.0,-84.92760659,30.70976543
9262,MARIANNA,JACKSON,,,,RURAL HEALTH CLINIC,,,,,,,,,,,,,,,,,,0.0,-85.23595100,30.78713800
9263,MARIANNA,JACKSON,,,,RURAL HEALTH CLINIC,,,,,,,,,,,,,,,,,,0.0,-85.23616200,30.78713800
9264,GRACEVILLE,JACKSON,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,180.0,-85.50707056,30.96413213
9265,MARIANNA,JACKSON,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,120.0,-85.18413438,30.75124970
9266,MARIANNA,JACKSON,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,60.0,-85.23765685,30.78596329
9267,MARIANNA,JACKSON,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,180.0,-85.23783011,30.78670211
9268,MONTICELLO,JEFFERSON,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,60.0,-83.86880930,30.57139841
9269,MONTICELLO,JEFFERSON,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,97.0,-83.87301800,30.52385700
9270,MONTICELLO,JEFFERSON,,,,ADULT FAMILY CARE HOME,,,,,,,,,,,,,,,,,,4.0,-83.88148700,30.56238200
9271,MONTICELLO,JEFFERSON,,,,ADULT FAMILY CARE HOME,,,,,,,,,,,,,,,,,,5.0,-83.99514100,30.40282800
9272,MONTICELLO,JEFFERSON,,,,RURAL HEALTH CLINIC,,,,,,,,,,,,,,,,,,0.0,-83.87018400,30.56167900
9273,MAYO,LAFAYETTE,,,,RURAL HEALTH CLINIC,,,,,,,,,,,,,,,,,,0.0,-83.18470922,30.05638319
9274,MAYO,LAFAYETTE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,44.0,-83.18291333,30.05195797
9275,MAYO,LAFAYETTE,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,60.0,-83.18068417,30.05520206
9276,EUSTIS,LAKE,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,90.0,-81.69059200,28.84739800
9277,EUSTIS,LAKE,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,138.0,-81.68964300,28.82547000
9278,EUSTIS,LAKE,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,120.0,-81.68558100,28.84997100
9279,LEESBURG,LAKE,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,90.0,-81.87506000,28.81788900
9280,LEESBURG,LAKE,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,116.0,-81.89507477,28.80721476
9281,LEESBURG,LAKE,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,120.0,-81.86675200,28.80650600
9282,LEESBURG,LAKE,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,120.0,-81.86097500,28.80487200
9283,ALTOONA,LAKE,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,20.0,-81.65646800,28.96408600
9284,LADY LAKE,LAKE,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,145.0,-81.94130700,28.93754700
9285,LADY LAKE,LAKE,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,120.0,-81.93825800,28.91607600
9286,MOUNT DORA,LAKE,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,116.0,-81.67582200,28.80976400
9287,MOUNT DORA,LAKE,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,120.0,-81.64517600,28.82209500
9288,CLERMONT,LAKE,,,,SKILLED NURSING FACILITY,,,,,,,,,,,,,,,,,,182.0,-81.75476481,28.54654643
9289,EUSTIS,LAKE,,,,ADULT FAMILY CARE HOME,,,,,,,,,,,,,,,,,,5.0,-81.65865000,28.83256100
9290,EUSTIS,LAKE,,,,ADULT FAMILY CARE HOME,,,,,,,,,,,,,,,,,,4.0,-81.68003100,28.85640800
9291,CLERMONT,LAKE,,,,ADULT FAMILY CARE HOME,,,,,,,,,,,,,,,,,,5.0,-81.77279400,28.65236300
9292,LEESBURG,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,11.0,-81.87576200,28.81500300
9293,LEESBURG,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,8.0,-81.78715400,28.86817000
9294,LEESBURG,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,5.0,-81.77081300,28.84497200
9295,LEESBURG,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,45.0,-81.88169800,28.81115600
9296,LEESBURG,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,60.0,-81.86689000,28.80472900
9297,LEESBURG,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,5.0,-81.88251200,28.77787300
9298,LEESBURG,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,20.0,-81.85617400,28.81470200
9299,LEESBURG,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,40.0,-81.86097500,28.80487200
9300,LEESBURG,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,8.0,-81.79114300,28.85319100
9301,LEESBURG,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,40.0,-81.86693000,28.80342000
9302,LEESBURG,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,6.0,-81.88473800,28.80911300
9303,MINNEOLA,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,24.0,-81.75194000,28.57705100
9304,TAVARES,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,60.0,-81.70408617,28.81731414
9305,TAVARES,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,145.0,-81.71545900,28.81866000
9306,TAVARES,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,60.0,-81.70254300,28.81821400
9307,TAVARES,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,110.0,-81.71500200,28.80570800
9308,TAVARES,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,36.0,-81.71860200,28.80402300
9309,TAVARES,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,94.0,-81.76177300,28.78900400
9310,MOUNT DORA,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,14.0,-81.63879200,28.79283800
9311,MOUNT DORA,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,5.0,-81.68617300,28.79987100
9312,MOUNT DORA,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,32.0,-81.64036200,28.80419800
9313,MOUNT DORA,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,100.0,-81.64828100,28.82146100
9314,MOUNT DORA,LAKE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.68263400,28.81328700
9315,MOUNT DORA,LAKE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.66601200,28.82162000
9316,CLERMONT,LAKE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.74090169,28.56394669
9317,CLERMONT,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,6.0,-81.70072200,28.61728400
9318,CLERMONT,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,110.0,-81.72737200,28.55006800
9319,CLERMONT,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,100.0,-81.74699100,28.54691800
9320,LADY LAKE,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,6.0,-81.88718100,28.91785100
9321,LADY LAKE,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,115.0,-81.93783500,28.91608100
9322,LADY LAKE,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,80.0,-81.94134700,28.93750500
9323,MOUNT DORA,LAKE,,,,RURAL HEALTH CLINIC,,,,,,,,,,,,,,,,,,0.0,-81.64602800,28.82417600
9324,UMATILLA,LAKE,,,,RURAL HEALTH CLINIC,,,,,,,,,,,,,,,,,,0.0,-81.67285800,28.91984500
9325,HOWEY IN THE HILLS,LAKE,,,,RURAL HEALTH CLINIC,,,,,,,,,,,,,,,,,,0.0,-81.77330500,28.71354300
9326,CLERMONT,LAKE,,,,RURAL HEALTH CLINIC,,,,,,,,,,,,,,,,,,0.0,-81.74104185,28.56351392
9327,CLERMONT,LAKE,,,,RURAL HEALTH CLINIC,,,,,,,,,,,,,,,,,,0.0,-81.67942300,28.36109300
9328,TAVARES,LAKE,,,,RURAL HEALTH CLINIC,,,,,,,,,,,,,,,,,,0.0,-81.70183439,28.81900164
9329,LEESBURG,LAKE,,,,RURAL HEALTH CLINIC,,,,,,,,,,,,,,,,,,0.0,-81.89698900,28.84345000
9330,EUSTIS,LAKE,,,,RURAL HEALTH CLINIC,,,,,,,,,,,,,,,,,,0.0,-81.68579300,28.86015700
9331,UMATILLA,LAKE,,,,RESIDENTIAL TREATMENT FACILITY,,,,,,,,,,,,,,,,,,8.0,-81.62929100,28.93876300
9332,LEESBURG,LAKE,,,,RESIDENTIAL TREATMENT FACILITY,,,,,,,,,,,,,,,,,,6.0,-81.89743400,28.83596400
9333,LEESBURG,LAKE,,,,RESIDENTIAL TREATMENT FACILITY,,,,,,,,,,,,,,,,,,10.0,-81.89398920,28.83631974
9334,MOUNT DORA,LAKE,,,,RESIDENTIAL TREATMENT FACILITY,,,,,,,,,,,,,,,,,,12.0,-81.63354602,28.81592649
9335,MOUNT DORA,LAKE,,,,RESIDENTIAL TREATMENT FACILITY,,,,,,,,,,,,,,,,,,48.0,-81.63260784,28.81562320
9336,MOUNT DORA,LAKE,,,,RESIDENTIAL TREATMENT FACILITY,,,,,,,,,,,,,,,,,,60.0,-81.63333566,28.81675196
9337,MOUNT DORA,LAKE,,,,END-STAGE RENAL DISEASE,,,,,,,,,,,,,,,,,,0.0,-81.67239800,28.80770900
9338,TAVARES,LAKE,,,,HOSPICE,,,,,,,,,,,,,,,,,,6.0,-81.75312457,28.77121344
9339,CLERMONT,LAKE,,,,HOSPICE,,,,,,,,,,,,,,,,,,10.0,-81.71638754,28.55508375
9340,CLERMONT,LAKE,,,,END-STAGE RENAL DISEASE,,,,,,,,,,,,,,,,,,0.0,-81.76633800,28.55129100
9341,CLERMONT,LAKE,,,,END-STAGE RENAL DISEASE,,,,,,,,,,,,,,,,,,0.0,-81.73166700,28.56682500
9342,LEESBURG,LAKE,,,,END-STAGE RENAL DISEASE,,,,,,,,,,,,,,,,,,0.0,-81.87564300,28.81223200
9343,LEESBURG,LAKE,,,,END-STAGE RENAL DISEASE,,,,,,,,,,,,,,,,,,0.0,-81.87173100,28.81464600
9344,LEESBURG,LAKE,,,,END-STAGE RENAL DISEASE,,,,,,,,,,,,,,,,,,0.0,-81.86583800,28.80650500
9345,LEESBURG,LAKE,,,,CRISIS STABILIZATION UNIT,,,,,,,,,,,,,,,,,,16.0,-81.89520654,28.83662816
9346,TAVARES,LAKE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.74991200,28.81174000
9347,TAVARES,LAKE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.71578000,28.81944400
9348,TAVARES,LAKE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.71122700,28.81958500
9349,LADY LAKE,LAKE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.92328100,28.91902300
9350,LEESBURG,LAKE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.86685900,28.80529100
9351,LEESBURG,LAKE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.82197300,28.83449100
9352,EUSTIS,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,5.0,-81.68041100,28.83429800
9353,EUSTIS,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,30.0,-81.68158300,28.85522000
9354,EUSTIS,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,6.0,-81.45093400,28.96052100
9355,EUSTIS,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,44.0,-81.67613900,28.85287900
9356,EUSTIS,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,8.0,-81.50547100,28.87485100
9357,EUSTIS,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,40.0,-81.68967600,28.82712100
9358,MONTVERDE,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,10.0,-81.68721400,28.57135800
9359,ALTOONA,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,65.0,-81.65597200,28.96522000
9360,FRUITLAND PARK,LAKE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,6.0,-81.89122300,28.88462100
9361,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,70.0,-81.91438025,26.51032628
9362,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,64.0,-81.88106671,26.58667841
9363,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,130.0,-81.99857630,26.51864686
9364,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,190.0,-81.88222154,26.54713046
9365,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,19.0,-81.89888946,26.54273598
9366,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,110.0,-81.87676877,26.55399335
9367,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,38.0,-81.82742239,26.54352990
9368,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,,-81.79208397,26.62949768
9369,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,60.0,-81.88879506,26.52911181
9370,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,56.0,-81.95514944,26.51028491
9371,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,55.0,-81.91703224,26.50495969
9372,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,130.0,-81.98131972,26.49324435
9373,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,175.0,-81.86514101,26.64874078
9374,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,10.0,-81.88283279,26.68837455
9375,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,11.0,-81.86172124,26.64860350
9376,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,116.0,-81.87710843,26.56559773
9377,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,110.0,-81.85659742,26.61045916
9378,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,80.0,-81.85683146,26.60343153
9379,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,160.0,-81.98421870,26.50756904
9380,FORT MYERS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,135.0,-81.91188621,26.49907093
9381,LEHIGH ACRES,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,0.0,-81.68499738,26.63354318
9382,LEHIGH ACRES,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,60.0,-81.65270283,26.60543327
9383,LEHIGH ACRES,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,6.0,-81.58784437,26.54542627
9384,LEHIGH ACRES,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,10.0,-81.60470613,26.64347699
9385,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,90.0,-81.97263730,26.63606505
9386,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,6.0,-81.93973439,26.66068718
9387,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,100.0,-81.95425630,26.55973624
9388,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,6.0,-81.95435683,26.65422202
9389,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,4.0,-82.04635515,26.67519581
9390,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,6.0,-81.96794379,26.60082541
9391,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,50.0,-81.95690215,26.62561739
9392,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,6.0,-81.99863889,26.68897309
9393,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,16.0,-81.94003135,26.63776077
9394,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,26.0,-81.94012338,26.60076086
9395,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,6.0,-81.98628411,26.57246188
9396,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,40.0,-81.97359529,26.63519270
9397,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,10.0,-81.93374888,26.66342498
9398,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,94.0,-81.97373380,26.63597594
9399,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,24.0,-81.97456960,26.62775027
9400,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,6.0,-81.98992394,26.56566941
9401,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,6.0,-81.97637003,26.59027884
9402,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,6.0,-81.95508923,26.67166531
9403,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,6.0,-81.94844463,26.63948446
9404,CAPE CORAL,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,75.0,-81.97231462,26.62737787
9405,BONITA SPRINGS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,160.0,-81.81043024,26.34917961
9406,BONITA SPRINGS,LEE,,,,ASSISTED LIVING FACILITY,,,,,,,,,,,,,,,,,,,-81.80615201,26.35498942
9407,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.88169346,26.59091032
9408,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.85832687,26.60121677
9409,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.84525365,26.53934976
9410,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.87125614,26.56163383
9411,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.87735029,26.52180162
9412,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.85889808,26.60371901
9413,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.90224805,26.55493091
9414,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.88330072,26.58637259
9415,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.89317473,26.55845292
9416,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.89306066,26.55769880
9417,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.89698671,26.51532426
9418,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.85911329,26.60312707
9419,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.86445552,26.60865623
9420,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.88457856,26.55313267
9421,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.91859392,26.53868326
9422,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.88182127,26.59244241
9423,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.88271653,26.58481401
9424,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.81915506,26.61240420
9425,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.87982459,26.52024300
9426,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.87225623,26.63011941
9427,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.89202915,26.55642737
9428,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.89445618,26.55731774
9429,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.88043849,26.55771786
9430,FORT MYERS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.88159193,26.55945748
9431,BONITA SPRINGS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.80869869,26.39542712
9432,BONITA SPRINGS,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.80648369,26.31676059
9433,CAPE CORAL,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.94077041,26.60110355
9434,CAPE CORAL,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.94049531,26.63869771
9435,CAPE CORAL,LEE,,,,AMBULATORY SURGICAL CENTER,,,,,,,,,,,,,,,,,,0.0,-81.94400824,26.57435430
9436,CAPE CORAL,LEE,,,,BIRTH CENTER,,,,,,,,,,,,,,,,,,0.0,-81.94174300,26.59451200
9437,CAPE CORAL,LEE,,,,CRISIS STABILIZATION UNIT,,,,,,,,,,,,,,,,,,0.0,-81.94049531,26.63869771
9438,FORT MYERS,LEE,,,,END-STAGE RENAL DISEASE,,,,,,,,,,,,,,,,,,0.0,-81.90879300,26.52052800
9439,FORT MYERS,LEE,,,,END-STAGE RENAL DISEASE,,,,,,,,,,,,,,,,,,0.0,-81.90099300,26.52063800
9440,FORT MYERS,LEE,,,,END-STAGE RENAL DISEASE,,,,,,,,,,,,,,,,,,0.0,-81.84519100,26.60068300
