,CITY,COUNTY,FACILITY_TYPE,TTL_BEDS,hos_Longitude,hos_Latitude,hf_Longitude,hf_Latitude
5222,SAINT PETERSBURG,PINELLAS,ASSISTED LIVING FACILITY,20.0,,,-82.63491100,27.78391300
5223,SAINT PETERSBURG,PINELLAS,ASSISTED LIVING FACILITY,12.0,,,-82.64570200,27.77811100
5224,SAINT PETERSBURG,PINELLAS,ASSISTED LIVING FACILITY,12.0,,,-82.63854000,27.74476000
5225,SAINT PETERSBURG,PINELLAS,ASSISTED LIVING FACILITY,12.0,,,-82.63546200,27.78124900
5226,SAFETY HARBOR,PINELLAS,ASSISTED LIVING FACILITY,6.0,,,-82.69716200,28.01339000
5227,SAINT PETERSBURG,PINELLAS,ASSISTED LIVING FACILITY,9.0,,,-82.65378100,27.77582000
5228,PINELLAS PARK,PINELLAS,ASSISTED LIVING FACILITY,34.0,,,-82.71708200,27.84005100
5229,SEMINOLE,PINELLAS,ASSISTED LIVING FACILITY,15.0,,,-82.79341200,27.83605800
5230,PINELLAS PARK,PINELLAS,ASSISTED LIVING FACILITY,125.0,,,-82.70026300,27.85356000
5231,CLEARWATER,PINELLAS,ASSISTED LIVING FACILITY,75.0,,,-82.67934019,27.89877093
5232,PALM HARBOR,PINELLAS,ASSISTED LIVING FACILITY,41.0,,,-82.74405100,28.07897800
5233,SAINT PETERSBURG,PINELLAS,ASSISTED LIVING FACILITY,55.0,,,-82.64616200,27.83888300
5234,BELLEAIR,PINELLAS,ASSISTED LIVING FACILITY,88.0,,,-82.79920717,27.93474057
5235,CLEARWATER,PINELLAS,ASSISTED LIVING FACILITY,32.0,,,-82.79617308,27.95594292
5236,CLEARWATER,PINELLAS,ASSISTED LIVING FACILITY,26.0,,,-82.72478200,28.04889400
5237,DUNEDIN,PINELLAS,ASSISTED LIVING FACILITY,10.0,,,-82.78472000,28.01335100
5238,SAINT PETERSBURG,PINELLAS,ASSISTED LIVING FACILITY,41.0,,,-82.63856200,27.77718000
5239,PINELLAS PARK,PINELLAS,ASSISTED LIVING FACILITY,14.0,,,-82.70602100,27.83763100
5240,LARGO,PINELLAS,ASSISTED LIVING FACILITY,5.0,,,-82.79700300,27.90126100
5241,TARPON SPRINGS,PINELLAS,ASSISTED LIVING FACILITY,20.0,,,-82.71346500,28.15184800
5242,KENNETH CITY,PINELLAS,ASSISTED LIVING FACILITY,6.0,,,-82.71350200,27.81881800
5243,CLEARWATER,PINELLAS,ASSISTED LIVING FACILITY,9.0,,,-82.75138000,27.95352100
5244,LARGO,PINELLAS,ASSISTED LIVING FACILITY,8.0,,,-82.77846200,27.92279800
5245,PINELLAS PARK,PINELLAS,ASSISTED LIVING FACILITY,8.0,,,-82.71649300,27.83799800
5246,CLEARWATER,PINELLAS,ASSISTED LIVING FACILITY,119.0,,,-82.70892100,28.03426100
5247,DUNEDIN,PINELLAS,ASSISTED LIVING FACILITY,12.0,,,-82.78095200,27.99738800
5248,DUNEDIN,PINELLAS,ASSISTED LIVING FACILITY,12.0,,,-82.75845200,28.04861300
5249,DUNEDIN,PINELLAS,ASSISTED LIVING FACILITY,12.0,,,-82.78266200,28.03773900
5250,SEMINOLE,PINELLAS,ASSISTED LIVING FACILITY,40.0,,,-82.78698100,27.84864300
5251,SAINT PETERSBURG,PINELLAS,ASSISTED LIVING FACILITY,70.0,,,-82.72529200,27.81364800
5252,SAINT PETERSBURG,PINELLAS,ASSISTED LIVING FACILITY,90.0,,,-82.69590000,27.71860000
5253,PALM HARBOR,PINELLAS,ASSISTED LIVING FACILITY,75.0,,,-82.72782843,28.07610487
5254,PALM HARBOR,PINELLAS,ASSISTED LIVING FACILITY,75.0,,,-82.74048900,28.07893100
5255,LARGO,PINELLAS,ASSISTED LIVING FACILITY,79.0,,,-82.74581000,27.91314100
5256,CLEARWATER,PINELLAS,ASSISTED LIVING FACILITY,14.0,,,-82.75688200,27.99724800
5257,LARGO,PINELLAS,ASSISTED LIVING FACILITY,16.0,,,-82.79500990,27.92542445
5258,PINELLAS PARK,PINELLAS,ASSISTED LIVING FACILITY,6.0,,,-82.73664100,27.82889100
5259,PINELLAS PARK,PINELLAS,ASSISTED LIVING FACILITY,6.0,,,-82.68538200,27.83289800
5260,PINELLAS PARK,PINELLAS,ASSISTED LIVING FACILITY,6.0,,,-82.69088200,27.83562800
5261,SEMINOLE,PINELLAS,ASSISTED LIVING FACILITY,100.0,,,-82.76644200,27.84670900
5262,CLEARWATER,PINELLAS,ASSISTED LIVING FACILITY,50.0,,,-82.78845674,27.93302582
5263,TARPON SPRINGS,PINELLAS,ASSISTED LIVING FACILITY,62.0,,,-82.69478600,28.11757300
5264,SEMINOLE,PINELLAS,ASSISTED LIVING FACILITY,56.0,,,-82.82823900,27.85751500
5265,LARGO,PINELLAS,ASSISTED LIVING FACILITY,52.0,,,-82.81998100,27.87658100
5266,LARGO,PINELLAS,ASSISTED LIVING FACILITY,75.0,,,-82.79736100,27.87242700
5267,DUNEDIN,PINELLAS,ASSISTED LIVING FACILITY,120.0,,,-82.77564200,28.01529100
5268,CLEARWATER,PINELLAS,ASSISTED LIVING FACILITY,29.0,,,-82.79447000,27.99626900
5269,CLEARWATER,PINELLAS,ASSISTED LIVING FACILITY,29.0,,,-82.71363400,27.92053100
5270,SAINT PETERSBURG,PINELLAS,ASSISTED LIVING FACILITY,8.0,,,-82.66247100,27.78102300
5271,TARPON SPRINGS,PINELLAS,ASSISTED LIVING FACILITY,100.0,,,-82.75893100,28.12932800
5272,DUNEDIN,PINELLAS,ASSISTED LIVING FACILITY,,,,,
5273,SAINT PETERSBURG,PINELLAS,ASSISTED LIVING FACILITY,22.0,,,-82.65368300,27.78049100
5274,DUNEDIN,PINELLAS,ASSISTED LIVING FACILITY,21.0,,,-82.79084600,28.01109800
5275,CLEARWATER,PINELLAS,ASSISTED LIVING FACILITY,3.0,,,-82.72349100,27.92363300
5276,SAINT PETERSBURG,PINELLAS,ASSISTED LIVING FACILITY,175.0,,,-82.73672000,27.75773000
5277,SAFETY HARBOR,PINELLAS,ASSISTED LIVING FACILITY,14.0,,,-82.70154300,27.99923100
5278,LARGO,PINELLAS,ASSISTED LIVING FACILITY,54.0,,,-82.79429300,27.88011400
5279,SAINT PETERSBURG,PINELLAS,ASSISTED LIVING FACILITY,15.0,,,-82.64460000,27.77833100
5280,CLEARWATER,PINELLAS,ASSISTED LIVING FACILITY,70.0,,,-82.77361216,27.95367999
5281,SAINT PETERSBURG,PINELLAS,ASSISTED LIVING FACILITY,102.0,,,-82.63441000,27.80170100
5282,SAFETY HARBOR,PINELLAS,ASSISTED LIVING FACILITY,20.0,,,-82.69903300,27.99504000
5283,SEMINOLE,PINELLAS,ASSISTED LIVING FACILITY,12.0,,,-82.81990000,27.84151100
5284,SAINT PETERSBURG,PINELLAS,ASSISTED LIVING FACILITY,240.0,,,-82.72180100,27.77086300
5285,LARGO,PINELLAS,ASSISTED LIVING FACILITY,56.0,,,-82.77418900,27.91941648
5286,PALM HARBOR,PINELLAS,ASSISTED LIVING FACILITY,5.0,,,-82.74159000,28.11026000
5287,MADEIRA BEACH,PINELLAS,ASSISTED LIVING FACILITY,5.0,,,-82.80205800,27.80427300
5288,PINELLAS PARK,PINELLAS,ASSISTED LIVING FACILITY,162.0,,,-82.70595000,27.87010000
5289,PINELLAS PARK,PINELLAS,ASSISTED LIVING FACILITY,110.0,,,-82.68577100,27.82831400
5290,SAINT PETERSBURG,PINELLAS,ASSISTED LIVING FACILITY,66.0,,,-82.63851100,27.79783100
5291,TARPON SPRINGS,PINELLAS,ASSISTED LIVING FACILITY,16.0,,,-82.74720400,28.14727700
5292,LARGO,PINELLAS,ASSISTED LIVING FACILITY,120.0,,,-82.80010100,27.90946800
5293,SAINT PETERSBURG,PINELLAS,ASSISTED LIVING FACILITY,4.0,,,-82.63517300,27.82566100
5294,LARGO,PINELLAS,ASSISTED LIVING FACILITY,143.0,,,-82.76254300,27.90996100
5295,TARPON SPRINGS,PINELLAS,ASSISTED LIVING FACILITY,30.0,,,-82.69668200,28.13664400
5296,SAINT PETERSBURG,PINELLAS,ASSISTED LIVING FACILITY,40.0,,,-82.64874500,27.70490800
5297,PALM HARBOR,PINELLAS,ASSISTED LIVING FACILITY,495.0,,,-82.73566900,28.07884600
5298,LARGO,PINELLAS,ASSISTED LIVING FACILITY,24.0,,,-82.82004300,27.86781000
5299,SAFETY HARBOR,PINELLAS,ASSISTED LIVING FACILITY,19.0,,,-82.68525100,27.99804300
5300,DUNEDIN,PINELLAS,ASSISTED LIVING FACILITY,5.0,,,-82.74940000,28.03473100
5301,LAKELAND,POLK,ASSISTED LIVING FACILITY,6.0,,,-81.94755200,28.01157000
5302,WINTER HAVEN,POLK,ASSISTED LIVING FACILITY,40.0,,,-81.68543600,27.98501600
5303,WINTER HAVEN,POLK,ASSISTED LIVING FACILITY,45.0,,,-81.67837700,28.01369600
5304,WINTER HAVEN,POLK,ASSISTED LIVING FACILITY,12.0,,,-81.73513200,28.04666000
5305,LAKELAND,POLK,ASSISTED LIVING FACILITY,95.0,,,-81.95288300,28.09354000
5306,LAKE ALFRED,POLK,ASSISTED LIVING FACILITY,100.0,,,-81.72788100,28.09444300
5307,WINTER HAVEN,POLK,ASSISTED LIVING FACILITY,70.0,,,-81.68017700,28.01074700
5308,KISSIMMEE,POLK,ASSISTED LIVING FACILITY,4.0,,,-81.50009400,28.07232000
5309,WINTER HAVEN,POLK,ASSISTED LIVING FACILITY,8.0,,,-81.71809400,28.03076500
5310,LAKELAND,POLK,ASSISTED LIVING FACILITY,105.0,,,-81.92395100,27.98832600
5311,LAKE WALES,POLK,ASSISTED LIVING FACILITY,45.0,,,-81.58799200,27.89033300
5312,HAINES CITY,POLK,ASSISTED LIVING FACILITY,36.0,,,-81.62338200,28.10538000
5313,WINTER HAVEN,POLK,ASSISTED LIVING FACILITY,6.0,,,-81.78929200,27.99717700
5314,HAINES CITY,POLK,ASSISTED LIVING FACILITY,45.0,,,-81.63357000,28.10205000
5315,LAKELAND,POLK,ASSISTED LIVING FACILITY,50.0,,,-81.95104200,28.04051800
5316,LAKELAND,POLK,ASSISTED LIVING FACILITY,60.0,,,-81.94944100,28.05683300
5317,LAKELAND,POLK,ASSISTED LIVING FACILITY,60.0,,,-81.97039200,28.12088800
5318,LAKELAND,POLK,ASSISTED LIVING FACILITY,60.0,,,-81.95713000,28.04020100
5319,LAKELAND,POLK,ASSISTED LIVING FACILITY,60.0,,,-81.99474300,28.04214000
5320,LAKELAND,POLK,ASSISTED LIVING FACILITY,110.0,,,-81.97414200,28.00754800
5321,LAKELAND,POLK,ASSISTED LIVING FACILITY,136.0,,,-81.96235400,28.03233000
5322,WINTER HAVEN,POLK,ASSISTED LIVING FACILITY,60.0,,,-81.68563700,27.98513700
5323,WINTER HAVEN,POLK,ASSISTED LIVING FACILITY,60.0,,,-81.75626600,28.00063600
5324,BARTOW,POLK,ASSISTED LIVING FACILITY,36.0,,,-81.82056100,27.89922000
5325,LAKELAND,POLK,ASSISTED LIVING FACILITY,77.0,,,-81.95057600,28.10224400
5326,WINTER HAVEN,POLK,ASSISTED LIVING FACILITY,65.0,,,-81.75180800,28.02916000
5327,HAINES CITY,POLK,ASSISTED LIVING FACILITY,80.0,,,-81.62331000,28.10270100
5328,LAKE ALFRED,POLK,ASSISTED LIVING FACILITY,50.0,,,-81.73320000,28.09179300
5329,LAKELAND,POLK,ASSISTED LIVING FACILITY,36.0,,,-81.94655400,28.12655600
5330,LAKELAND,POLK,ASSISTED LIVING FACILITY,52.0,,,-81.96966000,28.10034500
5331,WINTER HAVEN,POLK,ASSISTED LIVING FACILITY,18.0,,,-81.72113100,28.01672300
5332,LAKELAND,POLK,ASSISTED LIVING FACILITY,38.0,,,-81.96272700,28.09530400
5333,LAKELAND,POLK,ASSISTED LIVING FACILITY,68.0,,,-81.92357100,27.95422100
5334,LAKELAND,POLK,ASSISTED LIVING FACILITY,44.0,,,-81.95975200,28.04859800
5335,LAKELAND,POLK,ASSISTED LIVING FACILITY,85.0,,,-81.95326000,28.07242100
5336,WINTER HAVEN,POLK,ASSISTED LIVING FACILITY,120.0,,,-81.74075900,28.04423800
5337,WINTER HAVEN,POLK,AMBULATORY SURGICAL CENTER,0.0,,,-81.72106944,28.01167059
5338,WINTER HAVEN,POLK,AMBULATORY SURGICAL CENTER,0.0,,,-81.73066200,28.02407700
5339,WINTER HAVEN,POLK,AMBULATORY SURGICAL CENTER,0.0,,,-81.68513800,28.02243100
5340,WINTER HAVEN,POLK,AMBULATORY SURGICAL CENTER,0.0,,,-81.72682800,28.01103700
5341,LAKELAND,POLK,BLOOD BANK,0.0,,,-81.95409800,28.06092900
5342,LAKELAND,POLK,AMBULATORY SURGICAL CENTER,0.0,,,-81.95342600,28.08508200
5343,LAKELAND,POLK,AMBULATORY SURGICAL CENTER,0.0,,,-81.95726500,28.06170800
5344,LAKELAND,POLK,AMBULATORY SURGICAL CENTER,0.0,,,-81.96677000,28.08057500
5345,LAKELAND,POLK,AMBULATORY SURGICAL CENTER,0.0,,,-81.96808000,28.08059900
5346,LAKE WALES,POLK,ASSISTED LIVING FACILITY,60.0,,,-81.59088100,27.89042700
5347,WINTER HAVEN,POLK,ASSISTED LIVING FACILITY,145.0,,,-81.68652100,27.99109300
5348,LAKELAND,POLK,RESIDENTIAL TREATMENT FACILITY,0.0,,,-81.95032200,28.05049800
5349,LAKELAND,POLK,RESIDENTIAL TREATMENT FACILITY,15.0,,,-81.95018200,28.06977800
5350,WINTER HAVEN,POLK,RURAL HEALTH CLINIC,0.0,,,-81.72231200,28.02225800
5351,LAKELAND,POLK,RURAL HEALTH CLINIC,0.0,,,-81.91854100,28.01322800
5352,BARTOW,POLK,RURAL HEALTH CLINIC,0.0,,,-81.84328200,27.90533000
5353,LAKE WALES,POLK,RURAL HEALTH CLINIC,0.0,,,-81.56125200,27.89394700
5354,FORT MEADE,POLK,RURAL HEALTH CLINIC,0.0,,,-81.80219200,27.75176300
5355,DAVENPORT,POLK,END-STAGE RENAL DISEASE,0.0,,,-81.65465300,28.24082100
5356,HAINES CITY,POLK,END-STAGE RENAL DISEASE,0.0,,,-81.63727900,28.14313700
5357,WINTER HAVEN,POLK,END-STAGE RENAL DISEASE,0.0,,,-81.72829300,28.01941300
5358,WINTER HAVEN,POLK,END-STAGE RENAL DISEASE,0.0,,,-81.73796800,28.04915000
5359,LAKELAND,POLK,HOSPICE,16.0,,,-81.95414670,28.08744898
5360,AUBURNDALE,POLK,HOSPICE,12.0,,,-81.79340299,28.06867277
5361,LAKELAND,POLK,END-STAGE RENAL DISEASE,0.0,,,-81.95262100,28.06970300
5362,LAKELAND,POLK,END-STAGE RENAL DISEASE,0.0,,,-81.95331200,28.06597000
5363,LAKELAND,POLK,END-STAGE RENAL DISEASE,0.0,,,-81.96664200,28.08171100
5364,LAKELAND,POLK,END-STAGE RENAL DISEASE,0.0,,,-81.96034600,27.97440500
5365,BARTOW,POLK,END-STAGE RENAL DISEASE,0.0,,,-81.83112100,27.89868800
5366,LAKE WALES,POLK,END-STAGE RENAL DISEASE,0.0,,,-81.56129400,27.89394700
5367,LAKE WALES,POLK,END-STAGE RENAL DISEASE,0.0,,,-81.56323100,27.89604800
5368,BARTOW,POLK,CRISIS STABILIZATION UNIT,30.0,,,-81.82307960,27.88381456
5369,BARTOW,POLK,CRISIS STABILIZATION UNIT,30.0,,,-81.82307960,27.88381456
5370,LAKELAND,POLK,BIRTH CENTER,0.0,,,-81.93812600,28.05565400
5371,POINCIANA,POLK,ADULT FAMILY CARE HOME,4.0,,,-81.50701233,28.06945815
5372,LAKELAND,POLK,ADULT FAMILY CARE HOME,5.0,,,-81.96705300,28.05631100
5373,LAKELAND,POLK,ADULT FAMILY CARE HOME,5.0,,,-82.02593300,27.94471100
5374,WINTER HAVEN,POLK,ADULT FAMILY CARE HOME,5.0,,,-81.67612200,28.08208100
5375,WINTER HAVEN,POLK,ADULT FAMILY CARE HOME,5.0,,,-81.76874200,28.01164700
5376,BARTOW,POLK,ADULT FAMILY CARE HOME,5.0,,,-81.79758700,27.93735300
5377,BARTOW,POLK,ADULT FAMILY CARE HOME,5.0,,,-81.82441100,27.88604400
5378,BARTOW,POLK,ADULT FAMILY CARE HOME,5.0,,,-81.77696000,27.96004100
5379,BARTOW,POLK,ADULT FAMILY CARE HOME,5.0,,,-81.79908100,27.93291800
5380,BARTOW,POLK,ADULT FAMILY CARE HOME,5.0,,,-81.85359000,27.90084200
5381,LAKE WALES,POLK,ADULT FAMILY CARE HOME,5.0,,,-81.54824900,27.92498000
5382,LAKELAND,POLK,SKILLED NURSING FACILITY,48.0,,,-81.96122800,28.03288800
5383,WINTER HAVEN,POLK,SKILLED NURSING FACILITY,120.0,,,-81.73503200,28.05082500
5384,WINTER HAVEN,POLK,SKILLED NURSING FACILITY,120.0,,,-81.70958700,28.00421700
5385,WINTER HAVEN,POLK,SKILLED NURSING FACILITY,120.0,,,-81.69606400,28.02103800
5386,WINTER HAVEN,POLK,SKILLED NURSING FACILITY,120.0,,,-81.67837700,28.01369600
5387,WINTER HAVEN,POLK,SKILLED NURSING FACILITY,120.0,,,-81.73305100,28.03688300
5388,DAVENPORT,POLK,SKILLED NURSING FACILITY,60.0,,,-81.60372000,28.16042800
5389,DAVENPORT,POLK,ADULT FAMILY CARE HOME,5.0,,,-81.66742200,28.32142700
5390,HAINES CITY,POLK,ADULT FAMILY CARE HOME,5.0,,,-81.65898200,28.12690900
5391,HAINES CITY,POLK,ADULT FAMILY CARE HOME,5.0,,,-81.52940200,28.01650300
5392,BARTOW,POLK,PUBLIC HEALTH OFFICE,0.0,,,-81.82127093,27.88303050
5393,WINTER HAVEN,POLK,ADULT FAMILY CARE HOME,4.0,,,-81.72161200,28.01770800
5394,KISSIMMEE,POLK,ADULT FAMILY CARE HOME,4.0,,,-81.51081100,28.06963500
5395,LAKELAND,POLK,SKILLED NURSING FACILITY,185.0,,,-81.95327100,28.07122100
5396,LAKELAND,POLK,SKILLED NURSING FACILITY,300.0,,,-81.97685200,28.09497700
5397,LAKE WALES,POLK,SKILLED NURSING FACILITY,100.0,,,-81.58791400,27.91200300
5398,WINTER HAVEN,POLK,SKILLED NURSING FACILITY,177.0,,,-81.70525200,28.00498700
5399,LAKELAND,POLK,SKILLED NURSING FACILITY,120.0,,,-81.97097700,28.10056300
5400,LAKELAND,POLK,SKILLED NURSING FACILITY,120.0,,,-81.94462200,28.07094400
5401,LAKELAND,POLK,SKILLED NURSING FACILITY,120.0,,,-81.94710500,28.10960600
5402,LAKELAND,POLK,SKILLED NURSING FACILITY,120.0,,,-81.97414200,28.00754800
5403,LAKELAND,POLK,SKILLED NURSING FACILITY,120.0,,,-81.95181100,28.06976800
5404,HAINES CITY,POLK,SKILLED NURSING FACILITY,120.0,,,-81.62330100,28.10022100
5405,LAKE WALES,POLK,SKILLED NURSING FACILITY,120.0,,,-81.56470300,27.89262100
5406,AUBURNDALE,POLK,SKILLED NURSING FACILITY,120.0,,,-81.77093100,28.05871800
5407,LAKELAND,POLK,SKILLED NURSING FACILITY,72.0,,,-81.96966000,28.10034500
5408,BARTOW,POLK,SKILLED NURSING FACILITY,120.0,,,-81.82404899,27.88190630
5409,BARTOW,POLK,SKILLED NURSING FACILITY,60.0,,,-81.82193379,27.88486874
5410,LAKELAND,POLK,SKILLED NURSING FACILITY,179.0,,,-81.92398100,27.98816200
5411,WINTER HAVEN,POLK,SKILLED NURSING FACILITY,144.0,,,-81.72498100,28.03675300
5412,PALATKA,PUTNAM,SKILLED NURSING FACILITY,65.0,,,-81.66095865,29.64456674
5413,PALATKA,PUTNAM,SKILLED NURSING FACILITY,180.0,,,-81.69287543,29.64923385
5414,CRESCENT CITY,PUTNAM,SKILLED NURSING FACILITY,92.0,,,-81.50639616,29.43224281
5415,PALATKA,PUTNAM,END-STAGE RENAL DISEASE,0.0,,,-81.69283538,29.64772467
5416,GRANDIN,PUTNAM,BIRTH CENTER,0.0,,,-81.91735798,29.72827974
5417,PALATKA,PUTNAM,HOSPICE,18.0,,,-81.69044870,29.64891038
5418,GRANDIN,PUTNAM,RURAL HEALTH CLINIC,0.0,,,-81.91735798,29.72827974
5419,PALATKA,PUTNAM,RURAL HEALTH CLINIC,0.0,,,-81.69428356,29.64078348
5420,PALATKA,PUTNAM,RURAL HEALTH CLINIC,0.0,,,-81.64245547,29.64901666
5421,PALATKA,PUTNAM,RURAL HEALTH CLINIC,0.0,,,-81.68590608,29.64770295
5422,PALATKA,PUTNAM,RURAL HEALTH CLINIC,0.0,,,-81.69331303,29.64630790
5423,PALATKA,PUTNAM,RURAL HEALTH CLINIC,0.0,,,-81.69538952,29.64140376
5424,PALATKA,PUTNAM,RURAL HEALTH CLINIC,0.0,,,-81.66202408,29.65157803
5425,CRESCENT CITY,PUTNAM,RURAL HEALTH CLINIC,0.0,,,-81.51177299,29.44124753
5426,PALATKA,PUTNAM,ASSISTED LIVING FACILITY,14.0,,,-81.65900486,29.64481495
5427,PALATKA,PUTNAM,ASSISTED LIVING FACILITY,14.0,,,-81.65177170,29.62618432
5428,PALATKA,PUTNAM,BLOOD BANK,0.0,,,-81.68448200,29.64078300
5429,PALATKA,PUTNAM,ASSISTED LIVING FACILITY,9.0,,,-81.65750671,29.63459609
5430,PALATKA,PUTNAM,ASSISTED LIVING FACILITY,6.0,,,-81.65959236,29.62981575
5431,PALATKA,PUTNAM,ASSISTED LIVING FACILITY,6.0,,,-81.71048592,29.62214682
5432,POMONA PARK,PUTNAM,ASSISTED LIVING FACILITY,25.0,,,-81.61315404,29.50136420
5433,PALATKA,PUTNAM,ASSISTED LIVING FACILITY,8.0,,,-81.65440684,29.64853929
5434,WELAKA,PUTNAM,ASSISTED LIVING FACILITY,27.0,,,-81.66442539,29.48743346
5435,PALATKA,PUTNAM,ASSISTED LIVING FACILITY,40.0,,,-81.69315240,29.64703061
5436,CRESCENT CITY,PUTNAM,ASSISTED LIVING FACILITY,26.0,,,-81.52290532,29.45973792
5437,SAINT AUGUSTINE,ST. JOHNS,ASSISTED LIVING FACILITY,60.0,,,-81.32546471,29.84247139
5438,ST. AUGUSTINE,ST. JOHNS,ASSISTED LIVING FACILITY,,,,-81.35001711,29.80596030
5439,ST. AUGUSTINE,ST. JOHNS,ASSISTED LIVING FACILITY,,,,-81.35090025,29.86244821
5440,ST. AUGUSTINE,ST. JOHNS,ASSISTED LIVING FACILITY,,,,-81.32472134,29.92516019
5441,ST. AUGUSTINE,ST. JOHNS,ASSISTED LIVING FACILITY,,,,-81.30242079,29.81253149
5442,ST. AUGUSTINE,ST. JOHNS,ASSISTED LIVING FACILITY,,,,-81.34072942,29.83092030
5443,SAINT JOHNS,ST. JOHNS,ASSISTED LIVING FACILITY,,,,-81.56522203,30.10996296
5444,SAINT AUGUSTINE,ST. JOHNS,ASSISTED LIVING FACILITY,69.0,,,-81.30729754,29.88119775
5445,SAINT AUGUSTINE,ST. JOHNS,ASSISTED LIVING FACILITY,20.0,,,-81.30832768,29.88219067
5446,SAINT AUGUSTINE,ST. JOHNS,ASSISTED LIVING FACILITY,36.0,,,-81.31264732,29.88107049
5447,PONTE VEDRA BEACH,ST. JOHNS,ASSISTED LIVING FACILITY,40.0,,,-81.38732075,30.20369424
5448,SAINT AUGUSTINE,ST. JOHNS,ASSISTED LIVING FACILITY,115.0,,,-81.32385940,29.81167993
5449,SAINT AUGUSTINE,ST. JOHNS,ASSISTED LIVING FACILITY,30.0,,,-81.48030272,29.98569034
5450,SAINT AUGUSTINE,ST. JOHNS,ASSISTED LIVING FACILITY,15.0,,,-81.32404967,29.78197668
5451,PONTE VEDRA,ST. JOHNS,ASSISTED LIVING FACILITY,,,,-81.39190143,30.22826155
5452,SAINT JOHNS,ST. JOHNS,ASSISTED LIVING FACILITY,57.0,,,-81.64702096,30.07470472
5453,SAINT JOHNS,ST. JOHNS,ASSISTED LIVING FACILITY,5.0,,,-81.56658597,30.04595820
5454,PONTE VEDRA BEACH,ST. JOHNS,ASSISTED LIVING FACILITY,,,,-81.38667134,30.18579971
5455,PONTE VEDRA BEACH,ST. JOHNS,ASSISTED LIVING FACILITY,,,,-81.38767245,30.20400251
5456,SAINT JOHNS,ST. JOHNS,ASSISTED LIVING FACILITY,80.0,,,-81.62567564,30.12874796
5457,SAINT AUGUSTINE,ST. JOHNS,ASSISTED LIVING FACILITY,6.0,,,-81.33978319,29.83883383
5458,SAINT AUGUSTINE,ST. JOHNS,ASSISTED LIVING FACILITY,8.0,,,-81.32948662,29.89695997
5459,SAINT AUGUSTINE,ST. JOHNS,BLOOD BANK,0.0,,,-81.31821731,29.86217505
5460,SAINT AUGUSTINE,ST. JOHNS,AMBULATORY SURGICAL CENTER,0.0,,,-81.32459621,29.86286239
5461,SAINT AUGUSTINE,ST. JOHNS,AMBULATORY SURGICAL CENTER,0.0,,,-81.32361916,29.87711952
5462,SAINT AUGUSTINE,ST. JOHNS,AMBULATORY SURGICAL CENTER,0.0,,,-81.32601922,29.86355515
5463,SAINT AUGUSTINE,ST. JOHNS,AMBULATORY SURGICAL CENTER,0.0,,,-81.32620231,29.85203079
5464,SAINT AUGUSTINE,ST. JOHNS,AMBULATORY SURGICAL CENTER,0.0,,,-81.31435209,29.86652438
5465,PONTE VEDRA BEACH,ST. JOHNS,AMBULATORY SURGICAL CENTER,0.0,,,-81.38945205,30.24687883
5466,PONTE VEDRA BEACH,ST. JOHNS,AMBULATORY SURGICAL CENTER,0.0,,,-81.37127780,30.16921653
5467,SAINT AUGUSTINE,ST. JOHNS,ASSISTED LIVING FACILITY,46.0,,,-81.29593048,29.86259025
5468,SAINT AUGUSTINE,ST. JOHNS,RESIDENTIAL TREATMENT FACILITY,10.0,,,-81.31840450,29.89598107
5469,SAINT AUGUSTINE,ST. JOHNS,BIRTH CENTER,0.0,,,-81.32152979,29.82503651
5470,SAINT AUGUSTINE,ST. JOHNS,END-STAGE RENAL DISEASE,0.0,,,-81.33704271,29.87104580
5471,SAINT AUGUSTINE,ST. JOHNS,END-STAGE RENAL DISEASE,0.0,,,-81.32557710,29.86278130
5472,SAINT AUGUSTINE,ST. JOHNS,SKILLED NURSING FACILITY,68.0,,,-81.32031272,29.91095981
5473,SAINT JOHNS,ST. JOHNS,SKILLED NURSING FACILITY,60.0,,,-81.62567564,30.12874796
5474,SAINT AUGUSTINE,ST. JOHNS,SKILLED NURSING FACILITY,120.0,,,-81.32510270,29.80954672
5475,SAINT AUGUSTINE,ST. JOHNS,SKILLED NURSING FACILITY,120.0,,,-81.46793043,29.96054445
5476,SAINT AUGUSTINE,ST. JOHNS,SKILLED NURSING FACILITY,120.0,,,-81.30759248,29.88180066
5477,SAINT AUGUSTINE,ST. JOHNS,SKILLED NURSING FACILITY,120.0,,,-81.33097570,29.87346904
5478,SAINT AUGUSTINE,ST. JOHNS,SKILLED NURSING FACILITY,120.0,,,-81.32802290,29.86451582
5479,SAINT AUGUSTINE,ST. JOHNS,SKILLED NURSING FACILITY,30.0,,,-81.48124546,29.98674100
5480,PONTE VEDRA BEACH,ST. JOHNS,SKILLED NURSING FACILITY,60.0,,,-81.38732075,30.20369424
5481,ST AUGUSTINE,ST. JOHNS,PUBLIC HEALTH OFFICE,0.0,,,-81.32560102,29.86447615
5482,ST AUGUSTINE,ST. JOHNS,PUBLIC HEALTH OFFICE,0.0,,,-81.33689607,29.93675291
5483,Fort Pierce,ST. LUCIE,PUBLIC HEALTH OFFICE,0.0,,,-80.32987935,27.45042357
5484,Fort Pierce,ST. LUCIE,PUBLIC HEALTH OFFICE,0.0,,,-80.32993336,27.45056481
5485,PORT ST LUCIE,ST. LUCIE,PUBLIC HEALTH OFFICE,0.0,,,-80.37935937,27.37266235
